Line Num,Original ID,File,ARO

4174,1433476833|RCV70079.1|1|1|lukE|lukE||1|||bi-component_leukocidin_LukED_subunit_E,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4196,1764164|AAC44731.1|1|1|espC|espC||1|||serine_protease_autotransporter_toxin_EspC,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4283,124106636|BAF45440.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4303,22003413|AAM88668.1|1|1|cueA|cueA||1|COPPER|COPPER|copper_resistance_metal-translocating_P1-type_ATPase_CueA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4326,4324356|AAD16833.1|1|1|virF_Yersin|virF_Yersin||1|||virulence_regulon_transcriptional_activator_VirF,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4345,222708703|ACM67153.1|1|1|lambda-2|lambda-2||1|LAMBDA|INTIMIN|intimin_type_lambda,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4355,760237696|AJP10335.1|1|1|tcdR|tcdR||1|||glycosylating_toxin_sigma_factor_TcdR,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4366,325048858|BAJ79293.1|1|1|aafA|aafA||1|||aggregative_adherence_fimbria_II_major_subunit_AafA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4393,124106650|BAF45447.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4396,374343609|BAL47179.1|1|1|epsilon-2|epsilon-2||1|EPSILON|INTIMIN|intimin_type_epsilon,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4454,0|WP_054364452.1|1|1|pbp2x|pbp2x|susceptible|2|||penicillin-binding_protein_PBP2X12,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4463,94480755|CAK02719.1|1|1|cnf1|cnf1||1|||cytotoxic_necrotizing_factor_CNF1,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4465,146150132|ABQ02454.1|1|1|rho-1|rho-1||1|RHO|INTIMIN|intimin_type_rho,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4499,53850832|AAU95470.1|1|1|nleB|nleB||1|||type_III_secretion_system_effector_arginine_glycosyltransferase_NleB,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4562,13774144|BAB43874.1|1|1|cadD|cadD||1|CADMIUM|CADMIUM|cadmium_resistance_transporter_CadD,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4566,535625057|EQX61716.1|1|1|aggA|aggA||1|||aggregative_adherence_fimbria_I_major_subunit_AggA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4580,57434439|CAI43856.1|1|1|espF|espF||1|||type_III_secretion_system_LEE_effector_EspF,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4586,374343131|BAL46940.1|1|1|alpha|alpha||1|ALPHA|INTIMIN|intimin_type_alpha,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4604,18147064|BAB83020.1|1|1|stxA2g|stxA2g||1|STX2G|STX2|Shiga_toxin_Stx2g_subunit_A,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4661,332312691|EGJ25786.1|1|1|arsB_Lm|arsB_Lm||1|ARSENITE|ARSENIC|arsenite_efflux_transporter_membrane_subunit_ArsB,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4720,374343603|BAL47176.1|1|1|rho-2|rho-2||1|YPSILON|INTIMIN|intimin_type_ypsilon,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4764,26107524|AAN79707.1|1|1|iroN|iroN||1|||siderophore_salmochelin_receptor_IroN,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4792,164457634|BAF96541.1|1|1|nleA|nleA||1|||type_III_secretion_system_effector_NleA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4814,218349792|CAQ87187.1|1|1|iroN|iroN||1|||siderophore_salmochelin_receptor_IroN,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4835,0|WP_050208712.1|1|1|pbp1a|pbp1a|susceptible|2|||penicillin-binding_protein_PBP1A12,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4850,4335912|AAD17513.1|1|1|f17g|f17g||1|||F17G_fimbrial_adhesin,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4863,0|WP_000872275.1|1|1|pbp2x|pbp2x|susceptible|2|||penicillin-binding_protein_PBP2X3,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

4981,2159997|BAA20336.1|1|1|MerP_Gneg|MerP_Gneg||1|MERCURY|MERCURY|mercury_resistance_system_periplasmic_binding_protein_MerP,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5012,0|WP_000872270.1|1|1|pbp2x|pbp2x|susceptible|2|||penicillin-binding_protein_PBP2X4,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5050,42529|CAA43558.1|1|1|papG-III|papG-III||1|||P_fimbria_tip_G-adhesin_PapG-III,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5058,222708689|ACM67146.1|1|1|alpha-2|alpha-2||1|ALPHA|INTIMIN|intimin_type_alpha,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5067,62085734|AAX63259.1|1|1|fedF|fedF||1|||F18_fimbrial_adhesin_subunit_FedF,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5103,531400|AAA57454.1|1|1|aggA|aggA||1|||aggregative_adherence_fimbria_I_major_subunit_AggA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5114,332312684|EGJ25779.1|1|1|arsD_like|arsD_like||1|ARSENITE|ARSENIC|arsenite_efflux_transporter_metallochaperone_ArsD-related_protein,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5139,86753172|ABD14714.1|1|1|cesD|cesD||1|||cereulide_export_ABC_transporter_permease_subunit_CesD,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5156,284924615|CBG27798.1|1|1|aafD|aafD||1|||aggregative_adherence_fimbria_II_chaperone_AafD,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5203,155346|AAA27589.1|1|1|arsC_thio|arsC_thio||1|ARSENATE|ARSENIC|thioredoxin-dependent_arsenate_reductase,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5247,812239686|CNC65351.1|1|1|yadA|yadA||1|||trimeric_autotransporter_adhesin_YadA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5342,192758587|ACF05260.1|1|1|agg4A|agg4A||1|||aggregative_adherence_fimbria_4_major_subunit_Agg4A/HdaA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5346,139003810|BAF52366.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5356,224612960|CAQ77251.1|1|1|hlyA-alpha|hlyA-alpha||1|||RTX_toxin_hemolysin_HlyA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5359,52854784|AAU88264.1|1|1|cdtB|cdtB||1|||cytolethal_distending_toxin_nuclease_subunit_CdtB,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5413,222708731|ACM67167.1|1|1|epsilon-6|epsilon-6||1|EPSILON|INTIMIN|intimin_type_epsilon,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5468,139002755|BAF52033.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5516,50956507|AAT90756.1|1|1|tcbA|tcbA||1|||Tc_family_toxin_subunit_TcbA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5517,0|WP_033707918.1|1|1|pbp2x|pbp2x|susceptible|2|||penicillin-binding_protein_PBP2X23,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5526,157076729|ABV16438.1|1|1|eatA|eatA||1|||serine_protease_autotransporter_toxin_EatA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5538,18147067|BAB83022.1|1|1|stxA1c|stxA1c||1|STX1C|STX1|Shiga_toxin_Stx1c_subunit_A,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5591,844574223|AKN09807.1|1|1|yopJ_gen|yopJ_gen||1|||YopJ/YopP_family_T3SS_effector_serine/threonine_acetyltransferase,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5663,0|NDR16747.1|1|1|sel28|sel28||1|||staphylococcal_enterotoxin_type_28,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5689,492333575|WP_005812825.1|1|1|nimJ|nimJ|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|nitroimidazole_resistance_protein_NimJ,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5696,1159362952|OPH66324.1|1|1|lpfA1|lpfA1||1|||long_polar_fimbria_major_subunit_LpfA1,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5728,3372542|AAC78590.1|1|1|sej|sej||1|||staphylococcal_enterotoxin_type_J,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5773,196475602|ACG76368.1|1|1|arsP|arsP||1|ORGANOARSENIC|ARSENIC|organoarsenical_efflux_permease_ArsP,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5782,139003812|BAF52367.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5803,2765303|CAA73667.1|1|1|lukE|lukE||1|||bi-component_leukocidin_LukED_subunit_E,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5823,170518859|ACB17037.1|1|1|air|air||1|||inverse_autotransporter_adhesin_EaeX/Air,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5838,13310561|AAK18385.1|1|1|sepA|sepA||1|||serine_protease_autotransporter_toxin_SepA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5845,2765304|CAA73668.1|1|1|lukD|lukD||1|||bi-component_leukocidin_LukED_subunit_D,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5867,414655|CAA51960.1|1|1|ibp|ibp||1|||ADP-ribosylating_binary_toxin_iota_binding_subunit_Ib,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5932,81240477|ABB61187.1|1|1|iroN|iroN||1|||siderophore_salmochelin_receptor_IroN,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

5933,16419559|AAL19978.1|1|1|sodC1|sodC1||1|||superoxide_dismutase_[Cu-Zn]_SodC1,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6004,18462537|AAL72309.1|1|1|sepA|sepA||1|||serine_protease_autotransporter_toxin_SepA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6023,356484913|AET12008.1|1|1|nleA|nleA||1|||type_III_secretion_system_effector_NleA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6024,254939479|BAH86759.1|1|1|stxA2f|stxA2f||1|STX2F|STX2|Shiga_toxin_Stx2f_subunit_A,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6037,2865304|AAC38396.1|1|1|espB|espB||1|||type_III_secretion_system_LEE_translocon_pore-forming_subunit_EspB,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6042,674651835|CDY80020.1|1|1|LHR_hsp20A|LHR_hsp20A||1|||small_heat_shock_protein_sHSP20,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6045,238549598|BAH65949.1|1|1|iroN|iroN||1|||siderophore_salmochelin_receptor_IroN,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6060,218428762|CAR09703.2|1|1|ireA|ireA||1|||TonB-dependent_siderophore_receptor_IreA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6062,150729|AAA25638.1|1|1|arsC_thio|arsC_thio||1|ARSENATE|ARSENIC|thioredoxin-dependent_arsenate_reductase,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6078,13701623|BAB42916.1|1|1|seo|seo||1|||staphylococcal_enterotoxin_type_O,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6102,85676543|BAE77793.1|1|1|arsR_K-12|arsR_K-12||1|ARSENIC|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6106,356484840|AET11941.1|1|1|nleA|nleA||1|||type_III_secretion_system_effector_NleA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6108,991872253|AMG40538.1|1|1|sel|sel||1|||staphylococcal_enterotoxin_type_L,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6125,51949833|AAU14850.1|1|1|cpb2|cpb2||1|||beta-2_toxin_CPB2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6142,438189|CAA81047.1|1|1|mtrR|mtrR|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_system_transcriptional_repressor_MtrR,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6156,222708709|ACM67156.1|1|1|epsilon-8|epsilon-8||1|EPSILON|INTIMIN|intimin_type_epsilon,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6165,390980685|AFM31243.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6184,222708705|ACM67154.1|1|1|gamma-6|gamma-6||1|GAMMA|INTIMIN|intimin_type_gamma,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6275,3513658|AAC33908.1|1|1|merC|merC||1|ORGANOMERCURY|MERCURY|organomercurial_transporter_MerC,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6285,215489836|CAS06721.1|1|1|alpha-6|alpha-6||1|ZETA|INTIMIN|intimin_type_zeta,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6308,139003779|BAF52358.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6343,139003796|BAF52363.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6360,371976459|EHO93748.1|1|1|aur|aur||1|||zinc_metalloproteinase_aureolysin,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6441,0|WP_054370471.1|1|1|pbp1a|pbp1a|susceptible|2|||penicillin-binding_protein_PBP1A9,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6453,1035517479|BAA82061.2|1|1|merB1|merB1||1|ORGANOMERCURY|MERCURY|organomercurial_lyase_MerB1,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6526,2947088|AAC38232.1|1|1|MerP_Gneg|MerP_Gneg||1|MERCURY|MERCURY|mercury_resistance_system_periplasmic_binding_protein_MerP,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6571,124106634|BAF45439.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6583,290430|AAA23736.1|1|1|f17g|f17g||1|||F17G_fimbrial_adhesin,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6616,472420551|EMS03085.1|1|1|aggA|aggA||1|||aggregative_adherence_fimbria_I_major_subunit_AggA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6676,663201|CAA54115.1|1|1|nfaE|nfaE||1|||Dr_family_non-fimbrial_adhesin_I_chaperone_NfaE,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6748,38194523|AAR13270.1|1|1|iroN|iroN||1|||siderophore_salmochelin_receptor_IroN,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6750,871816|AAA69514.1|1|1|f17g|f17g||1|||F17G_fimbrial_adhesin,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6770,302333605|ADL23798.1|1|1|scn|scn||1|||complement_inhibitor_SCIN-A,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6810,215489840|CAS06723.1|1|1|alpha-6|alpha-6||1|ZETA|INTIMIN|intimin_type_zeta,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6823,218434398|CAR15326.1|1|1|air|air||1|||inverse_autotransporter_adhesin_EaeX/Air,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6832,195957566|ACG59676.1|1|1|espA|espA||1|||type_III_secretion_system_LEE_translocon_filament_protein_EspA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6909,221361465|CAX18635.1|1|1|espF|espF||1|||type_III_secretion_system_LEE_effector_EspF,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6924,3095184|AAC26634.1|1|1|pet|pet||1|||serine_protease_autotransporter_toxin_Pet,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6931,821787072|KLB41245.1|1|1|copL|copL||1|COPPER|COPPER|transcriptional_regulator_CopL,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6939,253721162|ACT33471.1|1|1|f17g|f17g||1|||F17G_fimbrial_adhesin,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6956,6560606|AAF16682.1|1|1|srpR|srpR||1|EFFLUX|EFFLUX|solvent_efflux_transporter_antirepressor_SrpR,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6965,406780449|AFS59871.1|1|1|sepA|sepA||1|||serine_protease_autotransporter_toxin_SepA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6980,356484899|AET11995.1|1|1|nleA|nleA||1|||type_III_secretion_system_effector_NleA,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6987,139003851|BAF52377.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6995,30043229|AAP18950.1|1|1|lpfA-O113|lpfA-O113||1|||long_polar_fimbria_major_subunit_LpfA-O113,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

6996,374343515|BAL47132.1|1|1|epsilon-4|epsilon-4||1|EPSILON|INTIMIN|intimin_type_epsilon,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7012,0|WP_050293540.1|1|1|pbp2x|pbp2x|susceptible|2|||penicillin-binding_protein_PBP2X27,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7072,0|WP_000872277.1|1|1|pbp2x|pbp2x|susceptible|2|||penicillin-binding_protein_PBP2X6,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7111,257759657|BAI31154.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7163,170521958|ACB20136.1|1|1|iha|iha||1|||bifunctional_siderophore_receptor/adhesin_Iha,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7173,282948281|CBG87859.1|1|1|nleB|nleB||1|||type_III_secretion_system_effector_arginine_glycosyltransferase_NleB,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7221,222708701|ACM67152.1|1|1|beta-2|beta-2||1|BETA|INTIMIN|intimin_type_beta,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

7226,22759881|BAC10987.1|1|1|stxA1c|stxA1c||1|STX1C|STX1|Shiga_toxin_Stx1c_subunit_A,amrfinderplus_ncbi_both_ARO_mapping.tsv,nan

231,"['gi|1002519395|ref|WP_061390634.1|', 'gi|1002526225|ref|WP_061390684.1|', 'gi|1002550102|ref|WP_061393727.1|', 'gi|1005555254|ref|WP_061653404.1|', 'gi|1006147757|ref|WP_061732287.1|', 'gi|1006152247|ref|WP_061733462.1|', 'gi|1006153492|ref|WP_061733756.1|', 'gi|1006166702|ref|WP_061737137.1|', 'gi|1006178758|ref|WP_061739947.1|', 'gi|1006184502|ref|WP_061741368.1|', 'gi|1006676707|ref|WP_061820836.1|', 'gi|1006756370|ref|WP_061823690.1|', 'gi|1006809738|ref|WP_061824445.1|', 'gi|1007060617|ref|WP_061838454.1|', 'gi|1007064214|ref|WP_061839264.1|', 'gi|1007099473|ref|WP_061843909.1|', 'gi|1031778566|ref|WP_064126137.1|', 'gi|1031791968|ref|WP_064133322.1|', 'gi|1031796384|ref|WP_064136479.1|', 'gi|1031805109|ref|WP_064139257.1|', 'gi|1031809986|ref|WP_064139870.1|', 'gi|12483631|dbj|BAB21440.1|', 'gi|446993873|ref|WP_001071129.1|', 'gi|446993874|ref|WP_001071130.1|', 'gi|446993875|ref|WP_001071131.1|', 'gi|446993877|ref|WP_001071133.1|', 'gi|446993878|ref|WP_001071134.1|', 'gi|446993883|ref|WP_001071139.1|', 'gi|446993884|ref|WP_001071140.1|', 'gi|446993885|ref|WP_001071141.1|', 'gi|446993886|ref|WP_001071142.1|', 'gi|446993893|ref|WP_001071149.1|', 'gi|446993895|ref|WP_001071151.1|', 'gi|446993897|ref|WP_001071153.1|', 'gi|446993908|ref|WP_001071164.1|', 'gi|446993909|ref|WP_001071165.1|', 'gi|537465722|ref|WP_020977229.1|', 'gi|554679166|ref|WP_023180168.1|', 'gi|686133171|ref|WP_031774173.1|', 'gi|686372005|ref|WP_031896197.1|', 'gi|757444661|ref|WP_042741303.1|', 'gi|916182247|ref|WP_050964278.1|', 'gi|916211506|ref|WP_050969978.1|', 'gi|916230870|ref|WP_050975032.1|', 'gi|928778382|ref|WP_053860941.1|', 'gi|928780642|ref|WP_053862023.1|', 'gi|928799654|ref|WP_053871829.1|', 'gi|928802369|ref|WP_053873214.1|', 'gi|950647379|ref|WP_057486511.1|', 'NC_002745.1124031.p01', 'NC_003923.1003359.p01', 'NC_007793.3912797.p01']",argsoap_sarg_orfs_ARO_mapping.tsv,"{'ARO:3003324', 'ARO:nan'}"

231,"['gi|1002519395|ref|WP_061390634.1|', 'gi|1002526225|ref|WP_061390684.1|', 'gi|1002550102|ref|WP_061393727.1|', 'gi|1005555254|ref|WP_061653404.1|', 'gi|1006147757|ref|WP_061732287.1|', 'gi|1006152247|ref|WP_061733462.1|', 'gi|1006153492|ref|WP_061733756.1|', 'gi|1006166702|ref|WP_061737137.1|', 'gi|1006178758|ref|WP_061739947.1|', 'gi|1006184502|ref|WP_061741368.1|', 'gi|1006676707|ref|WP_061820836.1|', 'gi|1006756370|ref|WP_061823690.1|', 'gi|1006809738|ref|WP_061824445.1|', 'gi|1007060617|ref|WP_061838454.1|', 'gi|1007064214|ref|WP_061839264.1|', 'gi|1007099473|ref|WP_061843909.1|', 'gi|1031778566|ref|WP_064126137.1|', 'gi|1031791968|ref|WP_064133322.1|', 'gi|1031796384|ref|WP_064136479.1|', 'gi|1031805109|ref|WP_064139257.1|', 'gi|1031809986|ref|WP_064139870.1|', 'gi|12483631|dbj|BAB21440.1|', 'gi|446993873|ref|WP_001071129.1|', 'gi|446993874|ref|WP_001071130.1|', 'gi|446993875|ref|WP_001071131.1|', 'gi|446993877|ref|WP_001071133.1|', 'gi|446993878|ref|WP_001071134.1|', 'gi|446993883|ref|WP_001071139.1|', 'gi|446993884|ref|WP_001071140.1|', 'gi|446993885|ref|WP_001071141.1|', 'gi|446993886|ref|WP_001071142.1|', 'gi|446993893|ref|WP_001071149.1|', 'gi|446993895|ref|WP_001071151.1|', 'gi|446993897|ref|WP_001071153.1|', 'gi|446993908|ref|WP_001071164.1|', 'gi|446993909|ref|WP_001071165.1|', 'gi|537465722|ref|WP_020977229.1|', 'gi|554679166|ref|WP_023180168.1|', 'gi|686133171|ref|WP_031774173.1|', 'gi|686372005|ref|WP_031896197.1|', 'gi|757444661|ref|WP_042741303.1|', 'gi|916182247|ref|WP_050964278.1|', 'gi|916211506|ref|WP_050969978.1|', 'gi|916230870|ref|WP_050975032.1|', 'gi|928778382|ref|WP_053860941.1|', 'gi|928780642|ref|WP_053862023.1|', 'gi|928799654|ref|WP_053871829.1|', 'gi|928802369|ref|WP_053873214.1|', 'gi|950647379|ref|WP_057486511.1|', 'NC_002745.1124031.p01', 'NC_003923.1003359.p01', 'NC_007793.3912797.p01']",argsoap_sarg_orfs_ARO_mapping.tsv,"{'ARO:3003324', 'ARO:nan'}"

639,"['AAC22099', 'EDJ91555', 'EDK10390', 'JN645776.1.gene1.p01', 'YP_001290033', 'YP_001292390', 'YP_248152', 'ZP_00155442', 'ZP_00156276', 'ZP_01788419', 'ZP_04464540', 'ZP_04466634']",argsoap_sarg_orfs_ARO_mapping.tsv,{'ARO:nan'}

639,"['AAC22099', 'EDJ91555', 'EDK10390', 'JN645776.1.gene1.p01', 'YP_001290033', 'YP_001292390', 'YP_248152', 'ZP_00155442', 'ZP_00156276', 'ZP_01788419', 'ZP_04464540', 'ZP_04466634']",argsoap_sarg_orfs_ARO_mapping.tsv,{'ARO:nan'}

640,"['AF101781.1.gene1.p01', 'P57296', 'YP_002467958']",argsoap_sarg_orfs_ARO_mapping.tsv,{'ARO:nan'}

640,"['AF101781.1.gene1.p01', 'P57296', 'YP_002467958']",argsoap_sarg_orfs_ARO_mapping.tsv,{'ARO:nan'}

641,"['AAC45547', 'AAC95456', 'AAF17263', 'AAF17264', 'AAF17266', 'AAF17267', 'AAF17268', 'AAF17269', 'AAF17270', 'AAL77081', 'ABJ55333', 'BAD00902', 'BAD67448', 'CAO91607', 'CAO91608', 'CAO91609', 'CAO91612', 'CAO91614', 'CAO91615', 'CAO91616', 'CAO91617', 'CAO91620', 'CAO91621', 'CAO91622', 'CAO91624', 'CAO91626', 'CAO91629', 'CAO91630', 'EDK70037', 'EDK78328', 'JN645706.1.gene1.p01', 'NP_357898', 'P14677', 'YP_001693856', 'YP_002735431', 'YP_002737588', 'YP_002741884', 'ZP_01834487', 'ZP_02709163', 'ZP_02722595', 'ZP_04597435']",argsoap_sarg_orfs_ARO_mapping.tsv,{'ARO:nan'}

641,"['AAC45547', 'AAC95456', 'AAF17263', 'AAF17264', 'AAF17266', 'AAF17267', 'AAF17268', 'AAF17269', 'AAF17270', 'AAL77081', 'ABJ55333', 'BAD00902', 'BAD67448', 'CAO91607', 'CAO91608', 'CAO91609', 'CAO91612', 'CAO91614', 'CAO91615', 'CAO91616', 'CAO91617', 'CAO91620', 'CAO91621', 'CAO91622', 'CAO91624', 'CAO91626', 'CAO91629', 'CAO91630', 'EDK70037', 'EDK78328', 'JN645706.1.gene1.p01', 'NP_357898', 'P14677', 'YP_001693856', 'YP_002735431', 'YP_002737588', 'YP_002741884', 'ZP_01834487', 'ZP_02709163', 'ZP_02722595', 'ZP_04597435']",argsoap_sarg_orfs_ARO_mapping.tsv,{'ARO:nan'}

